2001-02-28	4.81
2001-01-31	4.92
2000-12-29	1.89
2000-11-30	1.77
2000-10-31	2.78
2000-09-29	2.84
2000-08-31	2.73
2000-07-31	2.53
2000-06-30	4.68
2000-05-31	3.71
2000-04-28	3.33
2000-03-31	2.96
2000-02-29	2.83
2000-01-31	3.63
